,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
48,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.050,533
49,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.100,609
50,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.150,668
51,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.200,717
52,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.250,758
53,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.300,800
54,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.350,841
55,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.400,882
56,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.450,923
57,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.500,964
58,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.550,1010
59,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.600,1058
60,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.650,1108
61,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.700,1164
62,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.750,1225
63,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.800,1303
64,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.850,1405
65,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.900,1527
66,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.950,1742
67,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.975,1949
68,2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.990,2212
69,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.010,603
70,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.025,694
71,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.050,783
72,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.100,896
73,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.150,980
74,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.200,1050
75,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.250,1115
76,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.300,1178
77,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.350,1238
78,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.400,1301
79,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.450,1360
80,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.500,1425
81,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.550,1495
82,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.600,1566
83,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.650,1647
84,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.700,1722
85,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.750,1815
86,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.800,1927
87,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.850,2052
88,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.900,2250
89,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.950,2570
90,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.975,2875
91,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.990,3327
92,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.010,903
93,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.025,1029
94,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.050,1144
95,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.100,1316
96,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.150,1430
97,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.200,1539
98,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.250,1636
99,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.300,1723
100,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.350,1819
101,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.400,1910
102,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.450,2001
103,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.500,2087
104,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.550,2179
105,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.600,2275
106,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.650,2382
107,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.700,2497
108,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.750,2633
109,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.800,2802
110,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.850,2999
111,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.900,3264
112,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.950,3735
113,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.975,4152
114,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.990,4735
115,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.010,1215
116,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.025,1385
117,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.050,1550
118,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.100,1771
119,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.150,1934
120,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.200,2081
121,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.250,2206
122,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.300,2332
123,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.350,2451
124,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.400,2565
125,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.450,2695
126,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.500,2811
127,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.550,2939
128,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.600,3076
129,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.650,3223
130,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.700,3397
131,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.750,3586
132,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.800,3818
133,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.850,4123
134,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.900,4526
135,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.950,5174
136,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.975,5795
137,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.990,6602
138,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.010,1674
139,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.025,1930
140,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.050,2202
141,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.100,2539
142,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.150,2778
143,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.200,2980
144,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.250,3178
145,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.300,3369
146,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.350,3551
147,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.400,3724
148,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.450,3901
149,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.500,4092
150,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.550,4279
151,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.600,4483
152,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.650,4698
153,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.700,4960
154,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.750,5242
155,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.800,5561
156,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.850,5985
157,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.900,6533
158,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.950,7452
159,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.975,8414
160,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.990,9503
161,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.010,2206
162,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.025,2582
163,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.050,2888
164,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.100,3310
165,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.150,3617
166,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.200,3878
167,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.250,4118
168,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.300,4339
169,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.350,4568
170,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.400,4799
171,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.450,5038
172,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.500,5279
173,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.550,5520
174,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.600,5781
175,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.650,6085
176,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.700,6405
177,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.750,6769
178,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.800,7194
179,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.850,7691
180,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.900,8473
181,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.950,9657
182,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.975,10812
183,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.990,12508
184,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.010,2677
185,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.025,3111
186,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.050,3519
187,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.100,4056
188,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.150,4451
189,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.200,4756
190,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.250,5081
191,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.300,5358
192,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.350,5659
193,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.400,5946
194,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.450,6230
195,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.500,6529
196,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.550,6845
197,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.600,7178
198,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.650,7545
199,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.700,7914
200,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.750,8324
201,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.800,8880
202,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.850,9546
203,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.900,10539
204,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.950,12029
205,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.975,13430
206,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.990,15571
207,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.010,3018
208,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.025,3520
209,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.050,3968
210,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.100,4557
211,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.150,4999
212,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.200,5345
213,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.250,5688
214,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.300,6012
215,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.350,6332
216,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.400,6642
217,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.450,6960
218,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.500,7320
219,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.550,7666
220,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.600,8051
221,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.650,8456
222,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.700,8922
223,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.750,9411
224,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.800,10006
225,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.850,10749
226,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.900,11661
227,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.950,13271
228,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.975,14655
229,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.990,16902
230,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.010,3171
231,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.025,3642
232,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.050,4106
233,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.100,4733
234,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.150,5219
235,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.200,5676
236,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.250,6034
237,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.300,6390
238,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.350,6739
239,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.400,7101
240,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.450,7458
241,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.500,7819
242,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.550,8197
243,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.600,8587
244,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.650,9023
245,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.700,9525
246,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.750,10083
247,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.800,10718
248,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.850,11531
249,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.900,12620
250,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.950,14621
251,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.975,16259
252,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.990,18756
253,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.010,3091
254,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.025,3628
255,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.050,4079
256,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.100,4714
257,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.150,5157
258,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.200,5544
259,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.250,5900
260,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.300,6263
261,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.350,6594
262,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.400,6936
263,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.450,7286
264,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.500,7635
265,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.550,8014
266,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.600,8397
267,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.650,8834
268,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.700,9309
269,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.750,9863
270,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.800,10521
271,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.850,11307
272,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.900,12367
273,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.950,14086
274,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.975,15670
275,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.990,17654
276,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.010,3060
277,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.025,3490
278,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.050,3918
279,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.100,4487
280,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.150,4919
281,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.200,5284
282,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.250,5609
283,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.300,5951
284,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.350,6267
285,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.400,6591
286,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.450,6894
287,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.500,7215
288,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.550,7542
289,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.600,7907
290,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.650,8325
291,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.700,8753
292,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.750,9282
293,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.800,9889
294,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.850,10662
295,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.900,11662
296,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.950,13399
297,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.975,14884
298,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.990,16862
299,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.010,2900
300,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.025,3268
301,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.050,3678
302,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.100,4190
303,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.150,4602
304,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.200,4959
305,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.250,5294
306,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.300,5609
307,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.350,5906
308,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.400,6194
309,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.450,6484
310,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.500,6828
311,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.550,7182
312,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.600,7496
313,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.650,7887
314,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.700,8286
315,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.750,8745
316,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.800,9310
317,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.850,9996
318,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.900,10944
319,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.950,12498
320,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.975,13953
321,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.990,15599
322,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.010,2582
323,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.025,2964
324,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.050,3338
325,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.100,3821
326,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.150,4185
327,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.200,4501
328,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.250,4763
329,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.300,5033
330,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.350,5290
331,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.400,5554
332,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.450,5816
333,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.500,6115
334,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.550,6401
335,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.600,6733
336,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.650,7074
337,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.700,7425
338,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.750,7860
339,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.800,8369
340,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.850,9026
