,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
77,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.350,1215
78,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.400,1478
79,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.450,1831
80,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.500,2302
81,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.550,2912
82,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.600,3643
83,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.650,4699
84,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.700,6119
85,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.750,8105
86,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.800,11905
87,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.850,18381
88,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.900,31375
89,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.950,60866
90,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.975,96140
91,2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.990,136088
92,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.010,68
93,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.025,100
94,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.050,149
95,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.100,246
96,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.150,369
97,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.200,513
98,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.250,687
99,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.300,888
100,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.350,1166
101,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.400,1522
102,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.450,1973
103,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.500,2647
104,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.550,3525
105,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.600,4744
106,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.650,6518
107,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.700,9154
108,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.750,13420
109,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.800,20307
110,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.850,32189
111,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.900,52794
112,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.950,79713
113,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.975,103403
114,2023-10-07,wk inc flu hosp,4,2023-11-04,US,quantile,0.990,130942
115,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.010,32
116,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.025,53
117,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.050,86
118,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.100,160
119,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.150,259
120,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.200,381
121,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.250,538
122,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.300,761
123,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.350,1084
124,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.400,1479
125,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.450,2022
126,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.500,2843
127,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.550,3993
128,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.600,5661
129,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.650,8445
130,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.700,12391
131,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.750,18456
132,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.800,27330
133,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.850,39528
134,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.900,54084
135,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.950,72858
136,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.975,89861
137,2023-10-07,wk inc flu hosp,5,2023-11-11,US,quantile,0.990,110158
138,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.010,17
139,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.025,32
140,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.050,54
141,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.100,110
142,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.150,197
143,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.200,314
144,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.250,477
145,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.300,716
146,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.350,1041
147,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.400,1528
148,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.450,2282
149,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.500,3395
150,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.550,4926
151,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.600,7194
152,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.650,10417
153,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.700,15111
154,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.750,21757
155,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.800,30180
156,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.850,38968
157,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.900,49709
158,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.950,65262
159,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.975,77861
160,2023-10-07,wk inc flu hosp,6,2023-11-18,US,quantile,0.990,94405
161,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.010,8
162,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.025,16
163,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.050,33
164,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.100,71
165,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.150,141
166,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.200,241
167,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.250,398
168,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.300,617
169,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.350,987
170,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.400,1475
171,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.450,2238
172,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.500,3336
173,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.550,5076
174,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.600,7242
175,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.650,10293
176,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.700,14858
177,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.750,20243
178,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.800,26549
179,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.850,32845
180,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.900,40952
181,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.950,52424
182,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.975,62416
183,2023-10-07,wk inc flu hosp,7,2023-11-25,US,quantile,0.990,75566
184,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.010,4
185,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.025,9
186,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.050,19
187,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.100,51
188,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.150,101
189,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.200,192
190,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.250,333
191,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.300,560
192,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.350,877
193,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.400,1336
194,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.450,2055
195,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.500,3199
196,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.550,4758
197,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.600,6973
198,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.650,9839
199,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.700,13551
200,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.750,17786
201,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.800,22713
202,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.850,28229
203,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.900,34342
204,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.950,43379
205,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.975,52163
206,2023-10-07,wk inc flu hosp,8,2023-12-02,US,quantile,0.990,63667
207,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.010,1
208,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.025,5
209,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.050,11
210,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.100,32
211,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.150,74
212,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.200,150
213,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.250,263
214,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.300,459
215,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.350,743
216,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.400,1148
217,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.450,1789
218,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.500,2825
219,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.550,4082
220,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.600,6020
221,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.650,8412
222,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.700,11401
223,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.750,14757
224,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.800,18615
225,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.850,22730
226,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.900,27815
227,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.950,35585
228,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.975,43039
229,2023-10-07,wk inc flu hosp,9,2023-12-09,US,quantile,0.990,50128
230,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.010,1
231,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.025,2
232,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.050,7
233,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.100,22
234,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.150,54
235,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.200,110
236,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.250,210
237,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.300,359
238,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.350,607
239,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.400,963
240,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.450,1492
241,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.500,2352
242,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.550,3399
243,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.600,4962
244,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.650,6839
245,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.700,9586
246,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.750,12766
247,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.800,15952
248,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.850,19577
249,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.900,24111
250,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.950,30536
251,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.975,36173
252,2023-10-07,wk inc flu hosp,10,2023-12-16,US,quantile,0.990,43776
253,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.010,0
254,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.025,1
255,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.050,4
256,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.100,14
257,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.150,37
258,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.200,77
259,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.250,149
260,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.300,271
261,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.350,472
262,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.400,757
263,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.450,1193
264,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.500,1799
265,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.550,2726
266,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.600,4009
267,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.650,5799
268,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.700,7916
269,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.750,10447
270,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.800,13329
271,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.850,16478
272,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.900,20033
273,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.950,24912
274,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.975,30422
275,2023-10-07,wk inc flu hosp,11,2023-12-23,US,quantile,0.990,36488
276,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.010,0
277,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.025,0
278,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.050,2
279,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.100,9
280,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.150,24
281,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.200,54
282,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.250,103
283,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.300,197
284,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.350,350
285,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.400,576
286,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.450,898
287,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.500,1397
288,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.550,2113
289,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.600,3106
290,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.650,4552
291,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.700,6416
292,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.750,8692
293,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.800,11076
294,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.850,13693
295,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.900,16824
296,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.950,21560
297,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.975,25740
298,2023-10-07,wk inc flu hosp,12,2023-12-30,US,quantile,0.990,31101
299,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.010,0
300,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.025,0
301,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.050,1
302,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.100,6
303,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.150,15
304,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.200,35
305,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.250,74
306,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.300,142
307,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.350,253
308,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.400,421
309,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.450,694
310,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.500,1073
311,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.550,1700
312,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.600,2497
313,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.650,3746
314,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.700,5315
315,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.750,7211
316,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.800,9288
317,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.850,11575
318,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.900,14101
319,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.950,18206
320,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.975,21439
321,2023-10-07,wk inc flu hosp,13,2024-01-06,US,quantile,0.990,25790
322,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.010,0
323,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.025,0
324,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.050,1
325,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.100,3
326,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.150,9
327,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.200,23
328,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.250,47
329,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.300,93
330,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.350,168
331,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.400,284
332,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.450,473
333,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.500,794
334,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.550,1293
335,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.600,1992
336,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.650,2964
337,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.700,4221
338,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.750,5927
339,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.800,7733
340,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.850,9648
341,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.900,11982
342,2023-10-07,wk inc flu hosp,14,2024-01-13,US,quantile,0.950,15531
